SGG_NM,BJDONG_NM,HOUSE_TYPE,PRICE_PER,CENTER_LONG,CENTER_LATI
용산구,주성동,단독다가구,9675.002505009894,126.9998219138566,37.52130228006352
용산구,청파동1가,단독다가구,3935.9124139094642,126.96746849694227,37.548792041386974
용산구,청파동2가,단독다가구,3748.149704937304,126.9662426092252,37.54600826479549
용산구,청파동3가,단독다가구,3191.875660724928,126.96711162093077,37.543255901769236
용산구,한강로1가,단독다가구,5731.97418664693,126.97302173220744,37.536077500492596
용산구,한강로2가,단독다가구,6020.4100719002345,126.96859828583578,37.531541330889866
용산구,한강로3가,단독다가구,14398.131480199207,126.96219181979669,37.52766829781342
용산구,한남동,단독다가구,9555.484103036786,127.00517887965913,37.537542548151926
용산구,효창동,단독다가구,5013.706999359736,126.96097111390652,37.542824394635765
용산구,후암동,단독다가구,4457.941366663302,126.980622771398,37.54990199731986
은평구,갈현동,단독다가구,2371.000142386949,126.91357868388484,37.62154267658806
은평구,구산동,단독다가구,2248.00129288453,126.90731080703928,37.611072602353374
은평구,녹번동,단독다가구,2154.1636414718237,126.93458290540777,37.605309755631055
은평구,대조동,단독다가구,3176.8496971582795,126.92315293702484,37.61225609331376
은평구,불광동,단독다가구,3203.56855834392,126.9355775268644,37.619155862149974
은평구,수색동,단독다가구,3846.637188736328,126.8945465125158,37.585573481118566
은평구,신사동,단독다가구,2367.977898999349,126.9072033689634,37.59561341565446
은평구,역촌동,단독다가구,2463.787779161042,126.91462526557598,37.6045776295367
은평구,응암동,단독다가구,2561.0659417145384,126.9231250595101,37.59383528652553
은평구,증산동,단독다가구,2004.5094507374563,126.90596446730832,37.584168127045594
은평구,진관동,단독다가구,4439.713712835929,126.93782346490224,37.63967722434144
종로구,가회동,단독다가구,8265.938070943701,126.98484153469136,37.58268347207925
종로구,계동,단독다가구,5524.325826821518,126.9869298037264,37.582351846324634
종로구,관수동,단독다가구,16891.112723816088,126.99047530198672,37.569076539627034
종로구,관훈동,단독다가구,8050.31724754245,126.98468251937187,37.57415667865766
종로구,교남동,단독다가구,4057.641748495407,126.96446849867588,37.568547713531146
종로구,구기동,단독다가구,2380.3531968631064,126.95927536040698,37.619378239513765
종로구,낙원동,단독다가구,2403.63548230732,126.98862327282654,37.57257267644361
종로구,내자동,단독다가구,15968.26172483766,126.97174231153431,37.5753136695521
종로구,누상동,단독다가구,3958.021496465935,126.96273702005308,37.58039872906021
종로구,누하동,단독다가구,6088.196667191439,126.96828404299777,37.57929005243838
종로구,돈의동,단독다가구,3134.281697384821,126.99074167977776,37.571981862919145
종로구,동숭동,단독다가구,3122.0130647202536,127.00487909862032,37.581403921847574
종로구,명륜1가,단독다가구,2106.4542111227966,126.99748755409696,37.58911429431966
종로구,명륜2가,단독다가구,5176.685687654519,126.99904129388828,37.58470007701993
종로구,명륜3가,단독다가구,1808.8513074862065,126.99314729461652,37.58822121021423
종로구,명륜4가,단독다가구,2866.425758087391,126.9998816334622,37.58223245425522
종로구,무악동,단독다가구,4796.346309435326,126.95858144626158,37.57710995668271
종로구,부암동,단독다가구,3097.460346855607,126.96559042130346,37.59476324556175
종로구,사간동,단독다가구,10305.252219913093,126.980400324953,37.577262226951376
종로구,사직동,단독다가구,9349.632937463717,126.9659572423807,37.57541165584238
종로구,삼청동,단독다가구,4450.226020070968,126.98100988457196,37.59075470415767
종로구,수송동,단독다가구,23564.070247933883,126.9806452826977,37.573698243538665
종로구,숭인동,단독다가구,3286.8473076233317,127.01894561605954,37.575574096780194
종로구,신문로2가,단독다가구,6986.491100167555,126.96922532735066,37.57086963187709
종로구,신영동,단독다가구,2067.819272549965,126.96183780823505,37.60252000546712
종로구,안국동,단독다가구,9725.399045911747,126.9836298511597,37.57740018729681
종로구,연건동,단독다가구,1462.1495911967131,126.99969439117476,37.57870344083053
종로구,옥인동,단독다가구,5456.143824458108,126.96341008149724,37.58353853364109
종로구,원서동,단독다가구,3705.5154607898608,126.98826331318952,37.58392421013851
종로구,이화동,단독다가구,6919.565087231671,127.00563300102678,37.5772404917289
종로구,인사동,단독다가구,32026.06243194192,126.98607381515828,37.5717156729493
종로구,재동,단독다가구,12601.407902058989,126.98528428964964,37.578328531163805
종로구,적선동,단독다가구,7214.472774416594,126.9737908430541,37.575321285600985
종로구,종로5가,단독다가구,2187.2022684310023,127.0035339497852,37.57061741498848
종로구,종로6가,단독다가구,4863.642405321561,127.00768521364444,37.57194721575769
종로구,창성동,단독다가구,7504.619926593545,126.97247438320996,37.58056045161147
종로구,창신동,단독다가구,5809.109249213674,127.0124485787116,37.57540762160564
종로구,청운동,단독다가구,3188.772215130039,126.96932389009248,37.58920545163482
종로구,체부동,단독다가구,5754.970324988138,126.97087303204206,37.57759349965921
종로구,충신동,단독다가구,1833.5926282973246,127.00596199280643,37.57495880238612
종로구,통의동,단독다가구,7593.720564240993,126.97286981564724,37.57807740683369
종로구,통인동,단독다가구,7287.8858663830315,126.97021938727214,37.580161372443214
종로구,팔판동,단독다가구,3367.0185185185182,126.9807261207566,37.58279761049114
종로구,평창동,단독다가구,3144.7748963111544,126.9745007230845,37.61302930533325
종로구,필운동,단독다가구,4830.632376227158,126.9681452560928,37.577299434811856
종로구,행촌동,단독다가구,2552.6281694128797,126.96262743980544,37.57368012492684
종로구,혜화동,단독다가구,3856.7634710868674,127.00175479474866,37.58781302311143
종로구,홍지동,단독다가구,2674.453461562865,126.9564818138634,37.60085595551893
종로구,화동,단독다가구,5153.591334215669,126.98273107120544,37.580691508495185
종로구,효자동,단독다가구,7342.114339465607,126.97195272945544,37.58266755624465
종로구,효제동,단독다가구,15018.476452425964,127.00308823124072,37.573050002580544
중구,광희동1가,단독다가구,7843.311643420862,127.0053242703201,37.56502343499378
중구,광희동2가,단독다가구,5133.930676103735,127.00842825446492,37.56394529900414
중구,남산동1가,단독다가구,3050.193762686843,126.98459765504408,37.55934758943794
중구,남산동2가,단독다가구,2665.2981278295,126.985787581769,37.558591578754445
중구,남창동,단독다가구,1880.535747886804,126.9776216378925,37.55807987885562
중구,묵정동,단독다가구,4164.903725659564,127.00056275311572,37.5613464731871
중구,산림동,단독다가구,11044.704445821368,126.99593899056656,37.56767655498032
중구,신당동,단독다가구,3430.25795061583,127.01366961097342,37.55791053163123
중구,예장동,단독다가구,3312.913618198586,126.9901170625273,37.555221644384424
중구,오장동,단독다가구,6249.486874797451,127.00088563755392,37.564735078292706
중구,을지로3가,단독다가구,6986.538067314851,126.992208196502,37.56632624234528
중구,을지로4가,단독다가구,5789.4921190893165,126.9977535581879,37.56644225770175
중구,을지로5가,단독다가구,95.89176197579977,127.00235464976784,37.5667253556209
중구,을지로6가,단독다가구,2911.692170818505,127.00688418736875,37.5677831215302
중구,을지로7가,단독다가구,7557.434698815872,127.00962405171283,37.566288252807226
중구,인현동1가,단독다가구,6642.069560440595,126.9943101422223,37.56458804305928
중구,인현동2가,단독다가구,6002.749675745785,126.99614638955858,37.564204227396466
중구,입정동,단독다가구,7700.045351496191,126.99292045425275,37.56781784022348
중구,장충동1가,단독다가구,2540.253227597129,127.00758681225786,37.560980126965134
중구,장충동2가,단독다가구,2425.7579796867785,127.00058989169148,37.554994794730405
중구,저동1가,단독다가구,6675.045981607357,126.98780508174228,37.56442966227839
중구,주교동,단독다가구,6661.477598122561,126.99937632376808,37.56826954658496
중구,중림동,단독다가구,11082.621154043181,126.96633643082674,37.558836213000575
중구,충무로2가,단독다가구,2979.946261551304,126.9877968348956,37.561728562778875
중구,충무로4가,단독다가구,10000.73949579832,126.99583929028644,37.56232924838506
중구,충무로5가,단독다가구,4582.503892356854,126.99964157485054,37.56284331633646
중구,필동2가,단독다가구,2012.263627835262,126.9947217345554,37.55877226962126
중구,필동3가,단독다가구,5451.8466795612,126.99702176604552,37.55851623655044
중구,황학동,단독다가구,4531.621422852489,127.02083852573874,37.56854521188203
중구,회현동1가,단독다가구,2392.1118413003346,126.98151449399457,37.556510312046015
중구,회현동2가,단독다가구,3397.7526320296497,126.98293416442716,37.55876257669636
중구,흥인동,단독다가구,1818.846284741917,127.01638059369752,37.567310991785895
중랑구,망우동,단독다가구,1635.6035986138377,127.10632857277436,37.599587276102184
중랑구,면목동,단독다가구,1763.9627239507063,127.08921892289165,37.58237609941504
중랑구,묵동,단독다가구,1900.879861434323,127.07974156439344,37.612713124313935
중랑구,상봉동,단독다가구,2110.3602475540474,127.08712030165584,37.59847694715502
중랑구,신내동,단독다가구,1829.0538325993948,127.10080876635266,37.61260284187596
중랑구,중화동,단독다가구,1881.8888895187506,127.07814676117592,37.6005014515641
